CustomerID,OrderID,OrderDate,Quantity,OrderPrice,Country,ProductCategory,ProductName,Discount,PaymentMethod,1omerRating
2865,61813,5/14/2022,,N/A,Sri Lanka,Clothing,Hoodie,5,Paypal,1
,32977,4/30/2024,,50,Italy,Electronics,Mobile Phone,5,Credit Card,
,86207,1/16/2023,5,99.99,Saudi Arabia,Home & Kitchen,Microwave,5,Credit Card,
4508,62267,,1,20.5,Italy,Sports,Yoga Mat,,,1
2100,53968,2/12/2023,2,,Spain,Electronics,Headphones,15,Credit Card,2
4633,72441,2/4/2023,4,20.5,Nigeria,Books,Novel,5,Debit Card,2
2543,57414,,2,35,China,Sports,Gym Gloves,15,Paypal,2
,71305,7/31/2023,5,20.5,Saudi Arabia,Beauty,Face Wash,,,
1855,33084,,1,,France,Beauty,Lipstick,15,Debit Card,5
4367,31782,,2,99.99,Italy,Books,Novel,0,Debit Card,
2356,33723,24/10/2023,4,50,Canada,Sports,Gym Gloves,,Paypal,3
1100,38124,4/9/2023,3,10,Italy,Beauty,Hair Oil,,Paypal,3
1145,50670,,,N/A,India,Books,Comics,5,Debit Card,
4613,35579,,,N/A,Nigeria,Electronics,Headphones,0,,2
1844,35008,9/11/2022,3,20.5,India,Clothing,Jeans,5,Cash,
1733,36531,2/3/2022,3,N/A,,Books,Notebook,,Credit Card,2
1927,68667,4/12/2024,5,99.99,Canada,Books,Comics,5,Cash,
1107,51746,3/13/2023,2,99.99,Germany,Clothing,Hoodie,10,Cash,1
1869,75743,3/9/2024,1,50,UK,Clothing,Cap,5,Debit Card,4
,68209,4/16/2023,1,50,Turkey,Sports,Cricket Bat,5,,
,56408,3/8/2023,,10,Spain,Books,Notebook,0,Debit Card,1
,81028,,2,,Mexico,Sports,Tennis Racket,,Paypal,3
,57894,1/27/2022,2,,Pakistan,Sports,Football,,,2
1562,62520,6/14/2024,3,35,Saudi Arabia,Toys,Board Game,,Debit Card,
1314,59147,7/4/2022,1,35,Australia,Home & Kitchen,Toaster,,Credit Card,5
,33078,,4,99.99,Indonesia,Books,Comics,10,Debit Card,2
1360,71059,,5,20.5,France,Electronics,Power Bank,,Credit Card,3
1604,75048,2/12/2022,4,50,,Books,Magazine,5,,5
4574,36575,,3,10,South Africa,Beauty,Moisturizer,,Cash,4
,84556,,5,35,South Africa,Home & Kitchen,Mixer,5,Cash,
1118,35360,18/03/2024,2,50,Germany,Sports,Gym Gloves,,,
,32313,6/1/2024,3,20.5,South Africa,Clothing,Jacket,5,Debit Card,2
,33752,19/04/2022,1,N/A,France,Books,Notebook,,Paypal,2
1371,35025,1/14/2022,2,,Japan,Beauty,Lipstick,,,2
,33789,9/13/2023,,10,Germany,Beauty,Face Wash,15,Paypal,1
,78200,2/23/2022,,N/A,Brazil,Home & Kitchen,Toaster,10,Credit Card,1
4020,87678,21/02/2022,5,10,,Toys,Puzzle,5,,5
2899,34640,5/6/2024,2,35,Malaysia,Clothing,Jeans,0,Paypal,1
,68414,,4,50,Indonesia,Beauty,Perfume,15,Credit Card,4
1638,73198,,4,35,UAE,Sports,Cricket Bat,5,Paypal,2
1535,59608,4/1/2023,4,10,Canada,Clothing,Jacket,15,Credit Card,1
,58992,31/12/2023,3,35,Saudi Arabia,Toys,Board Game,10,Cash,1
,36931,21/04/2023,4,20.5,,Toys,Puzzle,0,Paypal,
1284,35545,9/11/2023,,35,Brazil,Toys,Puzzle,10,Cash,1
,87003,30/03/2022,4,10,Malaysia,Beauty,Hair Oil,5,Credit Card,2
,55096,11/12/2022,2,50,China,Home & Kitchen,Vacuum Cleaner,10,Paypal,
,87373,3/2/2023,5,N/A,Japan,Home & Kitchen,Microwave,,Cash,
1672,35601,5/21/2022,,N/A,Canada,Clothing,Hoodie,,Paypal,
1103,34721,,1,,UAE,Toys,Doll,15,Cash,2
1898,89544,,,35,,Electronics,Smart Watch,5,Paypal,5
1600,32537,2/21/2022,,50,Spain,Electronics,Headphones,,,3
3980,38395,10/2/2023,4,10,China,Home & Kitchen,Microwave,15,Paypal,2
3266,74100,,,20.5,Saudi Arabia,Toys,Toy Car,,,5
4786,87805,,2,50,Japan,Electronics,Mobile Phone,10,Credit Card,
,76994,25/10/2022,4,10,India,Sports,Yoga Mat,5,Debit Card,4
,81656,9/9/2022,5,99.99,Turkey,Home & Kitchen,Pan Set,15,Credit Card,5
,87659,,,20.5,Pakistan,Clothing,Jeans,,Paypal,5
,31764,12/8/2022,4,35,,Toys,Board Game,5,,4
1627,38890,6/23/2022,,N/A,Indonesia,Clothing,Jacket,10,Cash,
1220,31961,,5,20.5,South Africa,Electronics,Headphones,15,Credit Card,5
,63496,3/30/2023,,,Turkey,Books,Comics,5,,
1281,55248,18/08/2023,2,N/A,UK,Electronics,Smart Watch,,Debit Card,4
,55926,,,20.5,Italy,Toys,Doll,10,,3
1311,88755,6/11/2022,5,35,Nepal,Clothing,Hoodie,5,Cash,3
1467,77429,26/04/2022,,10,Bangladesh,Toys,Board Game,5,Credit Card,5
1364,33660,1/3/2022,4,20.5,South Africa,Home & Kitchen,Vacuum Cleaner,,Cash,
1901,54937,16/12/2023,,10,Brazil,Books,Textbook,,Credit Card,4
1908,72527,11/11/2023,,35,Turkey,Toys,Toy Car,,Cash,
1381,63088,6/8/2023,,,Brazil,Beauty,Perfume,0,,2
1196,83631,,1,50,Sri Lanka,Sports,Tennis Racket,0,Paypal,2
1524,35849,,5,20.5,UAE,Sports,Cricket Bat,0,Credit Card,4
1447,38650,8/17/2023,5,,USA,Clothing,Cap,15,,1
3456,38737,7/1/2024,,10,Germany,Sports,Yoga Mat,0,,1
,33870,9/3/2022,,10,Nepal,Beauty,Perfume,10,Cash,3
3581,36472,1/26/2023,,99.99,USA,Clothing,Jacket,5,Credit Card,
1584,34521,,,,Pakistan,Toys,Doll,,Credit Card,2
,38394,,3,20.5,India,Clothing,Hoodie,5,,4
,33178,2/12/2024,1,20.5,Saudi Arabia,Toys,Toy Car,10,Debit Card,
1816,37016,,3,99.99,Pakistan,Books,Comics,5,Paypal,
,38401,7/14/2023,,99.99,Mexico,Toys,Doll,10,Cash,
1945,37606,,2,20.5,,Sports,Gym Gloves,,,4
1417,81758,,1,20.5,India,Home & Kitchen,Vacuum Cleaner,10,Debit Card,5
3308,37288,25/02/2023,2,20.5,USA,Beauty,Moisturizer,15,,5
1704,60113,1/22/2023,2,35,UAE,Sports,Cricket Bat,,Paypal,
1561,37097,12/29/2023,5,50,Japan,Sports,Yoga Mat,0,Debit Card,3
1357,32567,6/6/2024,1,99.99,Bangladesh,Beauty,Perfume,,Debit Card,
1040,35744,2/17/2023,2,20.5,Sri Lanka,Beauty,Face Wash,,Paypal,4
,31553,,,,Nigeria,Clothing,Cap,0,Debit Card,3
,39905,4/11/2024,2,99.99,India,Electronics,Mobile Phone,,,5
1263,58875,28/01/2023,,,Bangladesh,Sports,Tennis Racket,,Debit Card,1
1131,37989,,2,35,,Beauty,Perfume,0,,3
1947,37062,,4,20.5,Germany,Beauty,Hair Oil,0,Credit Card,4
,32646,,2,,UAE,Toys,Doll,15,Debit Card,
,82161,,,N/A,France,Books,Notebook,10,Debit Card,1
,56352,26/09/2023,4,,Brazil,Toys,Puzzle,15,Debit Card,
1924,87722,3/5/2022,4,35,Malaysia,Clothing,T-Shirt,10,,
1303,81737,14/03/2022,5,,India,Books,Magazine,5,Cash,
,31001,9/10/2022,,35,Italy,Clothing,Jacket,0,Paypal,
1923,38707,4/3/2024,,20.5,USA,Beauty,Moisturizer,,Credit Card,
4199,81674,,,99.99,Nigeria,Sports,Football,10,Credit Card,3
3478,86591,7/2/2022,2,35,Saudi Arabia,Home & Kitchen,Pan Set,,Credit Card,
1377,75716,,3,N/A,Nepal,Toys,Action Figure,0,Paypal,1
1207,88524,,,50,Japan,Toys,Toy Car,10,Cash,1
1907,85778,9/12/2022,1,N/A,,Beauty,Lipstick,,Credit Card,
1885,34908,,4,50,South Africa,Clothing,Cap,15,Cash,
3213,75673,,,50,Malaysia,Toys,Action Figure,10,Credit Card,4
1308,36612,7/31/2022,,99.99,Canada,Home & Kitchen,Pan Set,0,Debit Card,5
3060,78311,,3,N/A,Indonesia,Sports,Tennis Racket,,,4
1220,39861,11/27/2023,2,10,USA,Electronics,Power Bank,0,Debit Card,
,35516,,,50,India,Books,Textbook,10,Debit Card,
1708,31529,3/5/2022,2,,,Sports,Cricket Bat,,Debit Card,2
,35466,,2,99.99,China,Electronics,Headphones,10,Paypal,
4652,32309,11/27/2023,,99.99,Japan,Toys,Action Figure,15,Credit Card,
,37348,9/7/2022,3,,Italy,Beauty,Hair Oil,5,Debit Card,3
1950,32207,1/8/2023,4,10,Germany,Toys,Board Game,10,Paypal,
3117,31849,2/2/2023,1,20.5,India,Beauty,Moisturizer,15,Paypal,2
1643,38027,5/13/2022,3,10,Bangladesh,Sports,Football,,,1
1484,65548,30/08/2023,5,10,Germany,Electronics,Laptop,0,,3
,38659,2/25/2024,,20.5,UK,Home & Kitchen,Microwave,,Debit Card,4
2762,36715,1/7/2023,5,,Nepal,Electronics,Mobile Phone,10,Cash,
1865,35612,23/11/2022,2,10,Australia,Home & Kitchen,Vacuum Cleaner,,Credit Card,1
1661,36699,,,99.99,Canada,Beauty,Face Wash,10,Cash,
1711,74313,6/6/2024,4,20.5,Bangladesh,Home & Kitchen,Pan Set,15,Credit Card,3
,56720,29/08/2022,4,10,South Africa,Toys,Toy Car,15,Credit Card,4
,76614,10/18/2023,4,N/A,Saudi Arabia,Electronics,Headphones,0,Cash,5
3788,78915,23/07/2022,1,35,Brazil,Home & Kitchen,Mixer,0,Cash,4
1253,35188,8/9/2023,5,50,Canada,Electronics,Headphones,5,,3
,73944,,5,35,,Home & Kitchen,Pan Set,10,Paypal,5
3345,39708,7/5/2022,,50,Indonesia,Electronics,Headphones,10,Paypal,5
3268,39108,,3,50,Nepal,Clothing,Hoodie,,Paypal,4
1201,38835,,3,,USA,Beauty,Face Wash,,Cash,2
3308,36896,13/04/2022,,,Australia,Books,Novel,5,Debit Card,
3861,34446,11/9/2023,,,China,Books,Textbook,0,Debit Card,
,80158,21/02/2024,3,20.5,France,Beauty,Perfume,15,Paypal,2
1446,59220,7/2/2023,2,,Nepal,Beauty,Perfume,5,Credit Card,5
2733,33870,8/3/2022,,10,Germany,Electronics,Headphones,5,Cash,4
1611,36429,6/22/2023,5,99.99,UAE,Toys,Action Figure,10,Cash,2
1806,54550,3/23/2023,4,35,Pakistan,Sports,Football,0,Paypal,
,33101,8/6/2022,2,,Spain,Home & Kitchen,Microwave,15,Debit Card,2
,35894,12/18/2023,,99.99,,Electronics,Smart Watch,15,Credit Card,2
,33776,1/23/2023,1,20.5,Sri Lanka,Beauty,Lipstick,10,Credit Card,
1404,33167,21/03/2024,,50,Pakistan,Books,Novel,,Paypal,4
2857,31039,3/15/2023,5,20.5,Pakistan,Books,Notebook,0,Debit Card,
,67194,10/11/2023,,99.99,Nigeria,Sports,Cricket Bat,15,Cash,3
1427,38936,,,99.99,,Beauty,Moisturizer,0,Cash,5
,31232,,4,10,Malaysia,Toys,Board Game,,Debit Card,2
2214,34644,23/03/2023,,N/A,UK,Books,Comics,5,Credit Card,2
4299,36399,,5,,UAE,Toys,Board Game,5,Cash,1
1859,60705,,2,,Mexico,Electronics,Mobile Phone,,Cash,4
1507,39257,6/15/2022,,,Mexico,Home & Kitchen,Microwave,,,2
,36403,10/21/2023,4,99.99,Turkey,Clothing,Jeans,,Credit Card,4
1361,37566,16/12/2023,,20.5,Indonesia,Toys,Action Figure,,,5
1432,38271,,4,10,,Books,Notebook,15,Debit Card,
4514,63194,9/28/2023,1,N/A,South Africa,Beauty,Perfume,0,,2
,36838,,4,50,Spain,Sports,Football,,,4
,36873,20/06/2023,4,,UK,Home & Kitchen,Toaster,5,Cash,4
,39536,,1,10,Germany,Sports,Tennis Racket,10,Credit Card,3
